corpus	sentence
itwac	( Le truppe leggere , invece , reclutate tra i cittadini poveri e per questo prive del costoso corredo difensivo caratterizzante gli oplíti , combattevano di rincalzo con [SEP] spade [SEP] e giavellotti ) .
itwac	Per mio difetto pero ` , continuero ` comunque a promulgarlo e difenderlo , a [SEP] spada [SEP] tratta ...
itwac	]                                 Jagger Wächter - Ranger Valori essenziali : Livello : 5 Danni Subiti : - 2 Salute : 30 Forza : 4 ( 2 ) Resistenza : 5 ( 3 ) Velocità : 6 ( 1 ) Abilità in mischia 3 ( 1 ) Abilità in lancio : 7 ( 2 ) Mira : 4 ( 1 ) Arco lungo + 3 [SEP] Spada [SEP] lunga + 3 Corazza di cuoio + 2 Segnala questo Post ai Moderatori | IP : Logged 03 - 10 - 2003 09:40 Aitanel di Mor Moderarca Registrazione : Feb 2002 Città : Posts : 1278 Solomon e Nikolaj colpirono simultaneamente il Gargoyle con una Preghiera , ad essi si afiancò Arthen , dopo essersi messo davanti a loro per difenderli da qualche eventuale colpo che la creatura avrebbe potuto infliggere dopo quell' attacco che sembrò ferirla gravemente .
itwac	E da un capo all' altro della penisola , è tutto un digrignar di denti , mulinar di [SEP] spade [SEP] , un caricar di schioppi .
itwac	- Via Matteotti : Tai Chi Chuan e Kempo Karate : a cura della Pro Patria Judo Club di Busto Arsizio si esibiranno le discipline del Kung Fu con il maestro Fung Yp Ko 10 ° grado e i suoi allievi con tecniche del Kung Fu tradizionale , uso armi cinesi , [SEP] spade [SEP] alabarde e esibizione di Tai chi Chuan , la " ginnastica morbida " cinese .
itwac	Sorprendentemente , invece , Rix piantò con forza la [SEP] spada [SEP] nel pavimento , guardò Ares negli occhi , estremamente dubbiosi sul daffarsi , e si portò una mano alla fronte , sfiorando il suo diadema .
itwac	La cerimonia ufficiale comprendeva , oltre le solite imponenti parate militari , una messa celebrata sul campo dal vescovo Talleyrand ( che si divertiva molto tanto da pregare l' abate Louis di non farlo ridere ) ; una esibizione di La Fayette a cavallo che , con la [SEP] spada [SEP] sguainata , giura fedelta' a questo ed a quello , tra le deliranti acclamazioni dei suoi mouchards .
itwac	Certo che ogni tanto la sorpresa arriva nelle vesti di un pesce [SEP] spada [SEP] da 20/30 kg , di una aguglia imperiale da 20 kg , di un tonno rosso da 40 kg. Una cattura del genere assegnerebbe immediatamente il primo posto al fortunato .
itwac	11 Gad andò da Davide e gli riferì : « Dice il Signore : Scegli 12 fra tre anni di carestia , tre mesi di fuga per te di fronte ai tuoi avversari , sotto l' incubo della [SEP] spada [SEP] dei tuoi nemici , e tre giorni della spada del Signore con la peste che si diffonde sul paese e l' angelo del Signore che porta lo sterminio in tutto il territorio di Israele .
itwac	Mi diceva un professionista , di uno [SEP] spada [SEP] pescato con le reti pelagiche , derivanti , di dico di 10 anni fa , inizi '90 , del peso di 380 Kg. in liguria a 8 - 9 miglia dalla costa .
itwac	" ( * ) , noi cominciamo così : C' era una volta un ragazzo vivace e ambizioso , che non aveva una gran voglia di " lavorare " ( cioè di vivere ) nel senso comune della parola , perché gli piaceva giocare alle carte : giocare con i Denari , le Coppe , le [SEP] Spade [SEP] , i Bastoni .
itwac	SCHERMA / COPPA DEL MONDO DI SPADA : STEFANO CAROZZO TRASCINA L' ITALIA AL SECONDO POSTO ( agc ) - Stefano Carozzo ha trascinato il team di [SEP] spada [SEP] maschile alla conquista del secondo posto assoluto nel torneo a squadre di Coppa del Mondo disputato domenica 26 a Bogotà .
itwac	[SEP] spada [SEP] , tratta ) .
itwac	Tu sarai il nostro cane da guardia , la nostra sentinella , la nostra [SEP] spada [SEP] affilata .
itwac	Un lampo nero come la notte senza luna invase la stanza appena la [SEP] spada [SEP] affondò nel già ferito petto .
itwac	Zanzibar !!!!!!!!!!!! Traina pesce [SEP] spada [SEP] , Napoli Pochi anni fa ho conosciuto , nell' antico porto romano di Miseno , Roberto .
itwac	E affinché tu ti persuada che parlava proprio di loro , anche qui , dopo aver detto : Liberami dalla [SEP] spada [SEP] maligna , proseguendo aggiunge : Salvami dai figli stranieri , la cui bocca ha proferito vanità .
itwac	" C' è sempre la [SEP] spada [SEP] di Damocle della sentenza della Consulta " .
itwac	le [SEP] spade [SEP] , gli spadini , le sciabole , i fucili , una mitragliatrice austriaca e le armature come una giacchetta con palline di ferro usata dai rappresentanti della Repubblica Cisalpina .
itwac	- Sul filo di [SEP] spada [SEP] l' umana sorte l' alba che arriva bussa alle porte - son forse morte le vostre gesta ?
itwac	I pescherecci illegali con reti a strascico hanno l' impatto maggiore sugli stock ittici e sulle praterie di posidonia , mentre quelli con le reti a sacco e i palangari che vengono a pescare in queste acque dalla Francia e dall' Italia esauriscono gli stock di tonno , pesce [SEP] spada [SEP] e acciughe .
itwac	La [SEP] spada [SEP] con un tonfo cadde a terra .
itwac	Mussolini può essere un eccellente Ignazio di Loyola ; dove c' è un De Maistre che sappia dare una dottrina , un' intransigenza alla sua [SEP] spada [SEP] !
itwac	Già con ' La maledizione della prima luna ' avevo fatto un film d' avventura e allora avevo chiesto al produttore Jerry Bruckheimer se potevo realizzare una scena di combattimento con la [SEP] spada [SEP] , ma non era stato possibile .
itwac	Poche palamite ( l' altranno fine luglio e agosto c' erano vere mattanze ) , anche i maccarelloni sono spariti ( l' altranno era qualsi infestato , sempre ) , no si vedono ne i tonnetti ne le lampughe , che già si erano fatte vive l' altranno , ne gli [SEP] spada [SEP] ...
itwac	I rapporti con i più polemici dei Primari ospedalieri e il loro Sindacato , furono sempre " un punta di [SEP] spada [SEP] " .
itwac	Lithain urlò di rabbia e terrore e brandì la sua [SEP] spada [SEP] anche se sapeva bene che non gli sarebbe servito a molto .
itwac	Lei cercò nel fango la spada di Clotilde , fendette un paio di volte l' aria , poi fischiò per richiamare Leda e Breda , infilò nel fodero della sua sella la [SEP] spada [SEP] dell' avversaria e rimontò .
itwac	Con un altro emendamento , i deputati chiedono al Consiglio di decidere entro il 31 marzo 2006 , su proposta della Commissione , in merito alle misure tecniche per la protezione del novellame di pesce [SEP] spada [SEP] nel Mediterraneo .
itwac	Il gruppo si gettò sui troll , Vidians e Firis erano i più abili con la [SEP] spada [SEP] e tenevano testa hai loro avversari mentre Indril e Siria erano in difficoltà con un Troll .
itwac	Negli anni successivi però sperimenta ogni genere narrativo : il western , il racconto sportivo , le storie di gangster , di pirati , di cappa e [SEP] spada [SEP] , il romance , il giallo ...
itwac	Ho allertato il buon Nazzaro che non firmava un autografo da un festival di Castrocaro dell' ottantotto , per cui riceveranno presto la preziosa firma i seguenti fortunati lettori : Gianluca Neri , Claudio Santori , Paolo Pira , Barbara Negrisolo , Franco " del foro italico " , Angelo Mele , Claudio Junior , Raimondo [SEP] Spada [SEP] e Giovanni B. Mi spiace per gli altri .
itwac	Hang fece passare Romero sotto le lame fiammeggianti e minacciose , poi , giunto nel mezzo , lo fece inginocchiare su di un cuscino di seta cremisi , mentre otto [SEP] spade [SEP] si puntavano sulla spalla nuda del nuovo affiliato , facendo uscire alcune gocce di sangue .
itwac	L' ombra dinamica rispetta le luci Kain osserva con stupore lo sfondo Ecco recuperata una nuova [SEP] spada [SEP] Leggermente inferiore allo scenario è la qualità dei personaggi , che deve sottostare alle prestazioni e alla necessità di mostrare tanti modelli su schermo in contemporanea ( per mantenere l' interesse e la frenesia degli scontri ) .
itwac	Derek sempre più di fretta raccolse la sua [SEP] spada [SEP] e la sua sacca con i soldi quindi seguì Kain che richiuse la porta alle spalle .
itwac	In molti romanzi d' oggi ( e anche d' ieri , diciamo dal 1950 in poi ) è possibile interpretare la narrazione come una sceneggiatura ; letteralmente si vedono i movimenti di macchina , gli stacchi , le inquadrature ecc. In tempi recenti , poi , si vede sempre più l' influenza di certo fumetto ; pensiamo , se ne volete una , alla relazione tra la proliferazione di vignette ( « inquadrature » ) in Guido Crepax e il romanzo dell' école du regard ; o agli esperimenti di fumetto « teatrale » del compianto De Luca ( le riduzioni da Shakespeare , ma anche le storie del commissario [SEP] Spada [SEP] ) ; alla somiglianza tra certo fumetto giapponese di vita quotidiana ( Rough , Videogirl Ai , Maison Hikoku ...
itwac	Millenovecentoquarantotto Davanti alla chiesa ci sono le [SEP] spade [SEP] le hanno messe i re antichi nella piazza di sole la domenica i vecchi guardano vivere .
itwac	Qualunque cosa i PG decidano di fare , saranno anticipati da Marco , che comparirà sulla scena , alle spalle dei due amanti , armato di [SEP] spada [SEP] e deciso a difendere il proprio onore .
itwac	Ma senza scomodare i bambini , come mai si possono esporre in vetrina pistole , fucili , mitra , pugnali , [SEP] spade [SEP] , ecc. , che oltretutto sono anche dei chiari simboli fallici , ma è scandaloso invece esporre dei vibratori ?
itwac	Alcuni erano sostenitori di un determinato tipo di [SEP] spada [SEP] , altri propendevano per le lame di un' altra fucina , ed il valore di affezione subiva sbalzi incalcolabili .
itwac	La donna rinfoderò la [SEP] spada [SEP] e lo raggiunse apprestandosi a richiudere la porta alle sue spalle  No , Iano , lascia che me ne occupi io .
itwac	Esse sono : Sakura Shijguji , erede di un' antica casata di Samurai , decisa a riscattare l' onore del padre partigiano dei demoni nella guerra appena terminata ; Iris Chateaubriand , bambina francese dotata di micidiali facoltà psichiche , segnata da un passato doloroso ; Kirishima Kanna , fortissima karateka di Okinawa ; Rih Cohran , geniale scienziata di Hong Kong , fissata con le armi e l' elettronica ; Sumire Kanzaki , figlia viziata del proprietario delle omonime industrie , abilissima combattente con la [SEP] spada [SEP] ; Maria Tachibana , splendida e misteriosa pistolera .
itwac	Sfoderando la [SEP] spada [SEP] che Shiva gli aveva dato , Asvatthama montò sul carro da guerra , seguito dagli altri due .
itwac	Per il potere che mio padre , Felsidir dei Grifoni mi ha affidato , restituisco a lui la [SEP] Spada [SEP] delle Stelle integra dei suoi poteri .
itwac	Che Verrina sia ritenuto " un cattolico integralista " , noto alle cronache per aver guidato la crociata contro le prostitute , non interessa a un altro avvocato , " laico " , di Città di Castello , che lo difende a [SEP] spada [SEP] tratta : " Mi ha sempre colpito per la pena mite che infliggeva ai condannati " .
itwac	E che sia vero , o che i Romani non avessono queste aste , o che , avendole , se ne valessono poco , leggete tutte le giornate nella sua Istoria da Tito Livio celebrate , e vedrete , in quelle , radissime volte essere fatta menzione delle aste ; anzi sempre dice che , lanciati i pili , ei mettevano mano alla [SEP] spada [SEP] .
itwac	La [SEP] spada [SEP] di Penhaligon  D. J. Heinrich 2 .
itwac	Il testo è stato quindi trasmesso al Senato che , all' esito di una discussione condotta sotto la [SEP] spada [SEP] di Damocle della decadenza , proprio l' ultimo giorno utile ha licenziato il testo definitivo della legge di conversione , nel quale è contenuto , appunto , l' art. 6 - bis , rubricato " Misure di sicurezza nel trattamento dei dati personali " , ed a norma del quale : All' articolo 180 del decreto legislativo 30 giugno 2003 , n. 196 , e successive modificazioni , sono apportate le seguenti modificazioni : a ) al comma 1 , le parole : « 30 giugno 2005 » sono sostituite dalle seguenti : « 31 dicembre 2005 » ; b ) al comma 3 , le parole : « 30 settembre 2005 » sono sostituite dalle seguenti : « 31 marzo 2006 » " L' ennesimo rinvio lascia letteralmente sconcertati per una serie di motivi , che cercherò di esporre il più sinteticamente possibile .
itwac	Più simile ad un automa metallico delle riviste di fantascienza anni Venti-Trenta che a qualcosa di africano , è la statua ( famosissima ) alta 105 centimetri del re Glele e , secondo una interpretazione , del dio della guerra Gu che impugna a braccia aperte e gambe divaricate due [SEP] spade [SEP] cerimoniali traforate .
itwac	Costui incontra d' inverno sulla strada un povero stremato dal freddo , prende la [SEP] spada [SEP] , taglia il suo mantello e ne dà la metà al povero .
itwac	[ il servizio ] S cherma / [SEP] spada [SEP] .
itwac	Saul passò a fil di [SEP] spada [SEP] Nob , la città dei sacerdoti : uomini e donne , fanciulli e lattanti ; anche buoi , asini e pecore passò a fil di spada .
itwac	Brandisce la [SEP] spada [SEP] : la testa vola via e rapidissima sul collo mozzo applica la faccia da maragia ' .
itwac	Il sistema [SEP] SPADE [SEP] ha 794 canali PCM a 64 kbaud per ogni transponditore , canali usati a coppie per ottenere un servizio full-duplex ; in più c' è un canale " comune " a 128 kbps ; prevede al massimo una cinquantina di stazioni a terra che possiedono ciascuna uno slot da 1 msec ( 128 bit ) sul canale comune col quale si assegnano il primo canale libero del satellite che trovano e lo " disallocano " appena hanno finito ; questo sistema permette di fare " abbastanza comunicazione " tra i sistemi senza impegnare troppi preziosi canali del satellite .
itwac	Nella sessione pomeridiana Marco Rostan , vicepresidente del Comitato del Collegio Valdese di Torre Pellice , ha tra l' altro ribadito e ampliato alcuni punti di più generale interesse : la necessità , a fronte delle interferenze confessionali ( non ultima , la pretesa del Vaticano di influire sulla Carta europea dei Diritti ) , di " essere talmente laici da combattere a [SEP] spada [SEP] tratta qualsiasi pretesa della religione / delle religioni di imporre proposte a causa della propria origine divina o meno " , situazioni cui di regola corrispondono la debolezza e / o il silenzio dei partiti , pure di centro-sinistra ; l' opportunità , tuttavia , di rimuovere da parte laica il preconcetto che in qualche modo una proposta religiosa " sia di per sé oscurantista , reazionaria , alienante " , e come tale vada aprioristicamente schematizzata sottovalutando che nello scorcio di secolo appena trascorso " la battaglia l' ha vinta la religione , non la laicità " ; la considerazione , inoltre , prendendo appunto atto della spinta sociale insita nel messaggio cristiano , che sarebbe " sbagliato tornare a spingere la religione nel privato come ha fatto il liberalismo " , ma che per altro verso sbagliato risulterebbe reputare valida la critica di Marx alla religione .
