corpus	sentence
itwac	A questo punto passerei la giornata a continuare a raccontarvi notizie dissennate ( vi giuro che qui c' è di tutto : guardano un film dell' orrore e si accoltellano , scimmie assetate uccidono mandriano a sassate , [SEP] elefante [SEP] s' ubriaca fino alla morte , precipita travestito da supereroe ...
itwac	( Margherita Guidacci ) LABORATORI DI RICERCA INTERCULTURALE Laboratorio 1 A PROPOSITO DI NUVOLE ED [SEP] ELEFANTI [SEP] Silvio Boselli - Stefano Goetz Molto spesso i miti propongono il tema delle contraddizioni : il mondo delle origini e le sue evoluzioni , l & # 8217 ; infanzia e l & # 8217 ; età adulta , l & # 8217 ; io e l & # 8217 ; anima , l & # 8217 ; emozione e la ragione , la luce e il buio & # 8230 ; Segno , colore , suono , ritmo ci permettono di esprimere e di accogliere la nostra unicità , la nostra ricchezza ma anche le nostre contraddizioni .
itwac	Museo Paleontologico di Montevarchi di Iacopo Cassigoli Molto tempo fa il Valdarno superiore era una savana calda e umida , dove vivevano giganteschi [SEP] elefanti [SEP] e ferocissime tigri dai lunghi denti a sciabola .
itwac	All' interno di questa profonda cavità naturale sono stati trovati resti umani ma anche di animali molto curiosi risalenti a circa centottantamila anni fa : si tratta di [SEP] elefanti [SEP] , ippopotami , orsi e cervi , tutti di proporzioni molto ridotte .
itwac	" Mi lanciò l' orecchio d' [SEP] elefante [SEP] dentro la vasca .
itwac	Gli [SEP] Elefanti [SEP] continuano il pressing e alla fine del primo tempo siamo a 9 - 0 .
itwac	Pantaloni a zampa di [SEP] elefante [SEP] , la scoperta della femminilità , la televisione , il rock , la lavatrice , affiorano nella drammaturgia volutamente sfilacciata , dispersiva , semplicemente descrittiva delle situazioni .
itwac	Bologna La Bottega dell' [SEP] Elefante [SEP] vi invita all' incontro di lettura organizzato dalla Biblioteca di Villa Spada in collaborazione con Associazione Scrittori Bolognesi .
itwac	Gli INGEGNERI HARDWARE cacciano gli elefanti andando in Africa , prendendo animali grigi a caso , e fermandosi quando uno di loro pesa quanto un [SEP] elefante [SEP] noto più o meno 15 per cento .
itwac	Il nome stesso di Hastinapura suggerisce la presenza di numerosi " hasti " , o [SEP] elefanti [SEP] .
itwac	' ' Questo commercio - dice la Fao - puo' provocare l' estinzione di molte popolazioni di animali , soprattutto i piu' vulnerabili come [SEP] elefanti [SEP] , grandi antilopi , gorilla e scimpanze' ' ' .
itwac	L' elefante , l' [SEP] elefante [SEP] , l' elefante a braccetto con la zanzara sta suonando la chitarra per potersi divertir .
itwac	Sono stati così scoperti altri reperti di natura faunistica e litica ed , in particolare , due denti di [SEP] elefante [SEP] , un frammento di impianto di corna di cervo , etc. Successivamente è stato eseguito il trattamento biocida allo scopo di eliminare le piante e i muschi presenti in superficie .
itwac	Sono temi di un' importanza totale , peraltro i più belli , i più alti , i più nobili della politica che meritano tutto il nostro impegno di approfondimento , di studio , di sforzo , di comprensione e di elaborazione comune , altrimenti rischiamo di essere quelle formichine che si agitano , si muovono dove c' è però l' [SEP] elefante [SEP] che mette il piede e rende nulli gli sforzi di tutte queste formichine .
itwac	Commendatore , nel progetto la Valle Stretta viene sbarrata da una diga gigantesca e tutta la valle diventa un lago artificiale per lo sci d' acqua degli [SEP] elefanti [SEP] , i fanghi per leonesse con l' artrite e gli idromassaggi per i trichechi .
itwac	Anche quest' isola , la patria per eccellenza degli " dei " , a detta di Platone , pullulava di [SEP] elefanti [SEP] , al punto che se dovessimo immaginare un " marchio " per l' Atlantide , quello rappresentato dalla Pietra del Sole sarebbe tra i più indicati e suggestivi .
itwac	( Corpo Forestale dello Stato ) AVORIO , PRIMA CAUSA DELLA CACCIA AGLI [SEP] ELEFANTI [SEP] L' avorio , da sempre molto richiesto e spesso valutato più dell' oro , è stato oggetto di commerci straordinariamente proficui fin dai tempi più antichi .
itwac	Quando il regno fu consolidato in mano di Antioco , egli volle conquistare l' Egitto per dominare due regni : entrò nell' Egitto con un esercito imponente , con carri ed [SEP] elefanti [SEP] , con la cavalleria e una grande flotta e venne a battaglia con Tolomeo re di Egitto .
itwac	A produrre la carta di cacca d' [SEP] elefante [SEP] sono artigiani locali ( ma la stessa carta è prodotta anche in Kenya , Sudafrica e Zambia ) , con un procedimento semplice quanto laborioso : gli escrementi ( molto ricchi di fibre , grazie all' alimentazione vegetale degli elefanti ) vengono inzuppati d' acque e poi , ridotti in pastella , trasferiti a cucchiate su telai , tra due pezzi di stoffa , e quindi inseriti in una pressa .
itwac	Egli scrive : " Ma il più crudele è l' unicorno , un mostro che muggisce orribilmente , ha corpo di cavallo , piedi d' [SEP] elefante [SEP] , coda di porco e testa come quella di un cervo .
itwac	Come al solito l' [SEP] elefante [SEP] ha partorito un topolino : di concreti posti di lavoro non c' è neanche l' ombra mentre ci raccontano che Sviluppo Italia aprirà i contatti con le aziende e quindi sarà in grado di offrirne un centinaio in più ...
itwac	Oggigiorno , l' Africa è l' unico continente in cui abbia trovato il proprio habitat ideale ancora una parte di quell' antica varietà di animali selvatici : basti pensare alle 85 specie di antilopi , alle tre specie , e numerose sottospecie , di zebre , così come alle giraffe e ai bufali , ai rinoceronti neri e bianchi , ippopotami ed [SEP] elefanti [SEP] .
itwac	Nel sogno di Polifilo l' obelisco simboleggia la sapienza e l' [SEP] elefante [SEP] ( tradizionale simbolo di saggezza ) la mente robusta che serve a sorreggerla .
itwac	Bracconaggio cambia genetica Gli elefanti crescono senza zanne per sfuggire a cacciatori ( ANSA ) - ROMA , 18 LUG - Per difendersi dal bracconaggio , gli [SEP] elefanti [SEP] stanno sviluppando il gene - finora residuale - che inibisce la crescita delle zanne .
itwac	" " FUFIIIII " insomma quella di sky con il bambino e l' [SEP] elefante [SEP] tenera da matti certo è che per una pubblicità carina ce ne sono 100 orribili ( 2 esempi su tutti : Calfort e quella della valigia trolley ) Autore Risposta : MiaW Inserita il : 28/06/2005 09:20:56 Messaggio : ma vi ricordate quella della fiat di qualche anno fa ?? mi faceva morire dal ridere ...
itwac	[SEP] Elefante [SEP] - Est .
itwac	Ricopre un territorio di quasi 1000 kmq di boscaglia , lagune e affioramenti rocciosi nella sezione sud-orientale del paese ed è un luogo particolarmente adatto per osservare gli [SEP] elefanti [SEP] .
itwac	- Forse a quest' ora stanno divorando la proboscide o il piede di qualche [SEP] elefante [SEP] , due bocconi riservati ai rajah .
itwac	Ci sono centinaia e centinaia di elefanti , il campo tendato dove alloggiamo è affacciato sul fiume Tarangire e la valle sottostante è uno spettacolo , dappertutto ci sono [SEP] elefanti [SEP] , mai visti così tanti elefanti , sentiamo in ogni momento del giorno e della notte i loro barriti ...
itwac	 Impastandone molti assieme ci si fanno pillole per strangolare gli [SEP] elefanti [SEP] .
itwac	La Birba ha ovviamente ritenuto la cosa interessante ed invece di chiamare l' altro [SEP] elefante [SEP] ha incominciato a passarci con un ritmo di circa 10 passaggi al secondo per una decina di minuti .
itwac	Sono un miliardo di persone che si muovono lungo le strade , su autobus stracarichi con la gente sul tetto , con i tuc tucc , con i carretti guidati dai cammelli , persino a dorso di [SEP] elefante [SEP] .
itwac	I caratteri di questa lettera erano azzurri , ed ecco quello che conteneva in lingua indiana : " Il re delle Indie , davanti al quale marciano mille [SEP] elefanti [SEP] , che dimora in un palazzo dal tetto luccicante per lo splendore di centomila rubini e che possiede nel suo tesoro ventimila corone ornate di diamanti al califfo Harun-al-Rashid : Sebbene il dono che vi inviamo sia poco considerevole , ricevetelo tuttavia da fratello e da amico , in considerazione dell' amicizia che abbiamo per voi nel nostro cuore , e di cui siamo ben lieti di darvi una testimonianza .
itwac	Però era tutt ' altro che un' ape : infatti , era un [SEP] elefante [SEP] ...
itwac	Magari utilizzare proprio Internet per sapere che il commercio dell' avorio è vietato ; che non si possono vendere zanne di [SEP] elefante [SEP] e che , se tutto fosse stato vero , non sarebbero certo bastati tremila e 500 euro .
itwac	************************************************************************************** 6 dicembre - Harare - Decine di elefanti e bufali uccisi dall' antrace Decine di [SEP] elefanti [SEP] e bufali uccisi dall' antrace .
itwac	Sogno ragiono vivo assieme a te Sei qui davanti a me Nascosto nei disegni della vita Mi osservi sempre " Sì , hai ragione : siamo liberi come gli [SEP] Elefanti [SEP] " .
itwac	Alla nonna elefantessa il nemico non sfugge a cura di Alberto Mori Un gruppo di ricercatori che da anni studia famiglie di [SEP] elefanti [SEP] dell' Amboseli National Park in Kenya ha dimostrato per la prima volta che più anziana è l' elefantessa capobranco , maggiori sono le sue capacità sociali , e che queste conoscenze sono direttamente collegate al successo riproduttivo dei più giovani membri della famiglia .
itwac	Le specie a rischio , che potrebbero essere inserite nella Cites , sono lo squalo bianco , lo squalo balena e lo squalo [SEP] elefante [SEP] .
itwac	Questi i loro nomi : Offerta , Dorata , Vezzosa , Fluida , Marina , Nutriente , Lingua d' [SEP] elefante [SEP] , Splendida , Matrice dell' universo , Luna nuova , Madreperlacea , Lattifera , Limite insuperabile , Fragrante .
itwac	In groppa ad un elefante c' era un bambino che gli somigliava , il quale giunto presso di lui si era chinato e lo aveva tirato su , per non farlo travolgere dall' altro [SEP] elefante [SEP] .
itwac	Mi ha detto Tashi Wangdi : " A volte penso che siano stupidi i cinesi , proprio ottusi come degli [SEP] elefanti [SEP] !
itwac	Se lo avesse visto qualche frequentatore di questo forum lo avrebbe accusato di prendere ormoni di [SEP] elefante [SEP] .
itwac	Attualmente gli [SEP] elefanti [SEP] del Krugher ammontano a 13 mila , mentre , secondo gli etologi ed i biologi che curano la riseva naturale , la capacità massima consentita per mantenere inalterata la biodiversità nel parco dovrebbe essere di 7500 , ovvero di poco maggiore del numero di elefanti che si contavano prima dell' introduzione della moratoria .
itwac	Stamattina al contrario ce n' erano parecchi ci spiega , una trentina , con diversi [SEP] elefanti [SEP] impegnati che andavano a portarli in giro .
itwac	Se le formiche si organizzano , possono spostare un [SEP] elefante [SEP] .
itwac	In compenso Annibale aveva ottanta elefanti e su questi egli faceva grande assegnamento , ma furono proprio gli [SEP] elefanti [SEP] quelli che diedero principio alla sua disfatta .
itwac	Il corteo , descritto da varie fonti , vedeva sfilare cavalli saraceni purosangue , [SEP] elefanti [SEP] , cammelli , odalische , eunuchi , saltimbanchi ...
itwac	Beh , capisci , non c' erano mica i trafori ; ai tempi passare gli Appennini , con gli [SEP] elefanti [SEP] , per di più , doveva essere una cosa tosta .
itwac	Per me la savana è una immensa distesa d' erba dove si trovano diversi animali come : leoni , ghepardi , linci , [SEP] elefanti [SEP] , gnu , struzzi , tigri ...
itwac	] Oltre la giurisdizione civile e criminale sugli 11 o 12 casali nel sec. XIV l' arciprete di Randazzo , don Matteo d' [SEP] Elefante [SEP] , farneticava anche lui di una giurisdizione ecclesiastica concessa da papa Urbano II all' arciprete di S. Maria .
itwac	Bastano un paio di episodi di riscaldamento e già arrivano i primi capolavori : " la Torre dell' [SEP] Elefante [SEP] " , primo adattamento di un racconto originale di Robert Erwin Howard , in cui il cimmero si trova ad affrontare un dio dalle fattezze di elefante imprigionato in una torre da uno stregone malvagio ; oppure , " Ali diaboliche su Shadizar " , dove Conan conosce a sue spese le bellezze e le avversità che si celano ad ogni angolo di Shadizar la viziosa ; o ancora , " Il dio nell' urna " , in cui Conan quasi perde la vita a causa di una misteriosa divinità contenuta in un antico manufatto .
itwac	" ( Corrado Giamboni , Il virus dell' [SEP] elefante [SEP] ) Ci siamo incontrati .
itwac	Passino la serata da sfigata ed il viaggio tipo Annibala con gli [SEP] elefanti [SEP] su quel tuo macinino , ma questa proprio no ...
itwac	L' intervento dell' uomo sulla natura Nella storia anche remota dell' utilizzazione della natura da parte dell' uomo a fini economici troviamo l' allevamento di animali domestici a scopo di difesa ( cani ) , di trasporto ( asini , cavalli , [SEP] elefanti [SEP] ) e per la produzione di alimenti ( pecore , polli , bovini , suini ) , così come la coltura di piante alimentari .
itwac	Per aiutare " Fratel Fernando de la Fuente , missionario in Africa , il cui spirito anima questa storia " - come dice la dedica che apre il libro - Nadia e Alexaner con Kate Cold approdano a Ngoubè , nel cuore della foresta , e guidati da un gruppo di pigmei , cacciatori di [SEP] elefanti [SEP] , vanno alla ricerca di due religiosi scomparsi .
itwac	11 Volgendo il guardo a terra i naviganti scorgean di tende numero infinito : miravan cavalier , miravan fanti ire e tornar da la cittade al lito , e da cameli onusti e da [SEP] elefanti [SEP] l' arenoso sentier calpesto e trito ; poi del porto vedean ne' fondi cavi sorte e legate a l' ancore le navi , 12 altre spiegar le vele , e ne vedieno altre i remi trattar veloci e snelle , e da essi e da' rostri il molle seno spumar percosso in queste parti e in quelle .
itwac	Rita L' [SEP] elefante [SEP] : planimetria d' impatto ambientale A Milano la ristrutturazione del territorio urbano si muove piu' velocemente di quanto non si creda e quasi sempre sotto traccia .
itwac	Al telefono , Claudia Di Giorgio 12:15 Turismo da ricchi Un viaggio negli alberghi più lussuosi del mondo : dal " Burj Al Arab " di Dubai all' isola " Fregate " delle Seychelles Ci accompagnano Enrico Ducrot , amministratore delegato de " I viaggi dell' [SEP] Elefante [SEP] " , e Adriana Navarro Filippi , responsabile italiana della catena Aman resort 12:30 In viaggio nel tempo Saltare da un' era a un' altra : un sogno affascinante e , secondo gli scienziati , non irrealizzabile Al telefono Giulio Giorello , professore di Filosofia della scienza all' università di Milano , Piergiorgio Odifreddi , professore di Logica matematica all' università di Torino , e Tullio Regge , professore di Fisica teorica al Politecnico di Torino 12:45 Newsroom Genoa in C 1 .
itwac	Sicchè la FED è già in crisi e ad aggravarla ci voleva anche l' ingresso diretto nella politica italiana , come [SEP] elefanti [SEP] insaziabili , dei principi e dei ministri della chiesa cattolica , con la loro secolare propensione a predicare in un modo ed a razzolare in modo opposto .
